customer_id,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
3818,Erny Andryushin,Male,5,58.75,Sales Representative,Retail,Mass Customer,Yes,7
3819,Alvan Phillput,Male,62,44.85,Staff Accountant I,,High Net Worth,No,3
3820,Maren Ruske,Female,65,43.16,Business Systems Development Analyst,IT,Mass Customer,No,17
3821,Cassandra Cescotti,Female,96,35.10,VP Marketing,Manufacturing,Affluent Customer,No,14
3822,Conny Speechley,Male,37,64.17,,Manufacturing,High Net Worth,Yes,18
3823,Corabel Todd,Female,5,58.43,Budget/Accounting Analyst II,Retail,Affluent Customer,No,4
3824,Giffard Stollman,Male,33,28.44,,Property,Mass Customer,No,3
3825,Cinda Rounds,Female,82,44.56,Recruiting Manager,Health,Mass Customer,No,11
3826,Marlow Balffye,Male,33,44.61,,Health,Mass Customer,No,7
3827,Cherida Whyffen,Female,10,46.66,,Retail,Affluent Customer,No,8
3828,Tessy Beefon,Female,81,30.97,Dental Hygienist,Health,Mass Customer,No,6
3829,Cornie Hillhouse,Male,68,42.67,Account Coordinator,,Mass Customer,Yes,15
3830,Jareb Filippucci,Male,92,68.53,Sales Representative,Retail,High Net Worth,No,8
3831,Kory Mabson,Male,10,51.91,Librarian,Entertainment,Affluent Customer,Yes,6
3832,Sarajane Mortimer,Female,30,49.61,Safety Technician III,Financial Services,High Net Worth,No,9
3833,Jamie Staziker,Female,88,37.39,Account Coordinator,Manufacturing,Mass Customer,No,16
3834,Bianca Ricket,Female,59,50.51,Compensation Analyst,Financial Services,Mass Customer,Yes,11
3835,Jorgan Crosoer,Male,19,64.27,Project Manager,,Affluent Customer,No,16
3836,Jolee Stearndale,Female,16,28.26,Electrical Engineer,Manufacturing,Affluent Customer,Yes,7
3837,Alysa McDiarmid,Female,26,33.29,Professor,,Mass Customer,Yes,17
3838,Mil Clemitt,Female,59,36.11,Sales Associate,Financial Services,Affluent Customer,Yes,4
3839,Wallie Christauffour,Female,78,31.02,Account Executive,Manufacturing,High Net Worth,Yes,2
3840,Marc Torrans,Male,27,60.61,,,High Net Worth,No,5
3841,Barnebas Munro,Male,64,33.27,Desktop Support Technician,Manufacturing,Affluent Customer,No,10
3842,Van Durnell,Male,24,51.82,Staff Accountant II,,Mass Customer,Yes,12
3843,Mahmoud Ligerton,Male,0,33.90,Senior Financial Analyst,Financial Services,Mass Customer,Yes,16
3844,Clotilda Oret,Female,87,35.41,,Manufacturing,Affluent Customer,No,15
3845,Bonnie Goracci,Female,72,67.93,Legal Assistant,Manufacturing,Mass Customer,Yes,5
3846,Nariko McClymont,Female,57,67.16,Geologist III,Manufacturing,Mass Customer,No,15
3847,Erinn Ewing,Female,8,62.24,Analyst Programmer,Health,Mass Customer,Yes,14
3848,Luca Cabotto,Male,4,65.32,Structural Engineer,,High Net Worth,No,13
3849,Marice Morrice,Female,2,55.35,Database Administrator III,Property,Mass Customer,Yes,15
3850,Alexandro McCullock,Male,55,23.31,Accountant III,,Mass Customer,Yes,2
3851,Fowler Bauduccio,Male,5,28.42,Senior Sales Associate,Manufacturing,High Net Worth,No,3
3852,Zerk Merrien,Male,44,41.24,Help Desk Operator,,Mass Customer,No,4
3853,Kerri Marrington,Female,91,47.86,Accounting Assistant IV,,Mass Customer,Yes,19
3854,Melody Ivanilov,Female,47,27.29,VP Quality Control,Property,High Net Worth,Yes,2
3855,Brnaby Doughtery,Male,89,58.19,General Manager,,Mass Customer,No,16
3856,Shane Haseldine,Female,74,31.02,Accounting Assistant III,Property,Affluent Customer,No,7
3857,Tanner McCuthais,Male,64,37.43,Structural Engineer,Financial Services,Mass Customer,Yes,10
3858,Sabina Tarbin,Female,57,24.66,Librarian,Entertainment,Mass Customer,Yes,1
3859,Boonie Searle,Male,81,67.14,Software Consultant,Manufacturing,Mass Customer,No,14
3860,Sheila-kathryn Conklin,Female,14,37.08,Mechanical Systems Engineer,,Affluent Customer,Yes,13
3861,Thayne Canepe,Male,87,54.39,Junior Executive,Retail,Affluent Customer,No,9
3862,Casey Kett,Female,1,26.60,Structural Engineer,Health,Mass Customer,No,4
3863,Virgilio Haverty,Male,30,37.41,Quality Control Specialist,Retail,High Net Worth,No,20
3864,Ilyssa Piaggia,Female,23,59.70,Help Desk Technician,,Mass Customer,Yes,10
3865,Urbanus Fuxman,Male,49,45.14,,Manufacturing,Mass Customer,Yes,11
3866,Theressa Morfield,Female,56,32.79,Structural Engineer,Health,Mass Customer,Yes,9
3867,Carmelia Klimentyonok,Female,14,24.56,Geologist II,IT,Mass Customer,Yes,1
3868,Rica Corrado,Female,60,25.86,Social Worker,Health,Affluent Customer,Yes,4
3869,Amalie Isabell,Female,58,48.37,Analog Circuit Design manager,Manufacturing,Affluent Customer,No,13
3870,Fidelia Cess,Female,31,38.55,Social Worker,Health,Mass Customer,No,5
3871,Magda Shugg,Female,80,39.47,Recruiting Manager,,Mass Customer,No,4
3872,Wilma Budcock,Female,14,65.99,Sales Representative,Retail,High Net Worth,Yes,12
3873,Sascha Paolozzi,Male,32,44.41,Compensation Analyst,Financial Services,Mass Customer,No,11
3874,Bendicty Juste,Male,47,59.73,Actuary,Financial Services,Mass Customer,No,19
3875,Berti Arnould,Male,2,37.77,Electrical Engineer,Manufacturing,Mass Customer,Yes,5
3876,Willow Cutmere,Female,22,55.98,Internal Auditor,Financial Services,High Net Worth,No,16
3877,Georgine Poutress,Female,55,52.27,Account Coordinator,,High Net Worth,No,11
3878,Waldon Digges,Male,99,45.19,Programmer III,,Mass Customer,No,9
3879,Vin Attack,Male,74,43.68,Payment Adjustment Coordinator,,High Net Worth,No,19
3880,Donella Disley,Female,77,55.32,Web Designer I,Manufacturing,Mass Customer,No,14
3881,Olivie Nazair,Female,50,52.32,,Financial Services,Affluent Customer,No,18
3882,Nona Tubb,Female,18,46.50,Human Resources Assistant III,Health,Mass Customer,Yes,9
3884,Sibley Thirlwall,Female,69,37.24,Web Designer II,Manufacturing,High Net Worth,Yes,18
3885,Asher ,Male,55,44.88,Actuary,Financial Services,Mass Customer,Yes,8
3886,Fidela Haresign,Female,74,27.10,Recruiting Manager,Manufacturing,Affluent Customer,No,5
3887,Dulcie Nealon,Female,66,58.81,Computer Systems Analyst IV,,Affluent Customer,No,7
3888,Lusa Vigers,Female,4,35.64,Programmer Analyst I,IT,High Net Worth,Yes,11
3889,Dunn Ziem,Male,39,47.74,General Manager,Retail,Affluent Customer,No,18
3890,Mavra Padell,Female,72,60.96,Physical Therapy Assistant,Retail,Mass Customer,No,10
3891,Amalea Elcy,Female,61,45.76,Staff Accountant II,Retail,High Net Worth,Yes,7
3892,Roma Finlater,Male,19,45.26,Staff Scientist,,Mass Customer,Yes,15
3893,Hadria Moles,Female,7,26.45,,,High Net Worth,Yes,4
3894,Burgess Diaper,Male,70,41.25,Health Coach II,IT,Affluent Customer,No,10
3895,Reginald Struys,Male,18,28.65,Business Systems Development Analyst,IT,Affluent Customer,Yes,2
3896,Perla Blakiston,Female,3,43.55,Tax Accountant,,Mass Customer,Yes,13
3897,Vanni McAloren,Female,36,55.87,Junior Executive,Manufacturing,High Net Worth,Yes,5
3898,Demetrius Youdell,Male,91,64.37,Registered Nurse,Health,Mass Customer,No,6
3899,Rex Gittings,Male,23,67.37,Research Associate,Health,Affluent Customer,Yes,6
3900,Garland Wildsmith,Female,78,36.67,GIS Technical Architect,Financial Services,Mass Customer,Yes,3
3901,Evelina Bavin,Female,98,48.98,Marketing Manager,Argiculture,High Net Worth,No,12
3902,Angelia McPake,Female,2,62.24,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,9
3903,Dayna Cawthera,Female,69,42.22,Research Assistant III,,Mass Customer,Yes,17
3904,Arabelle Nevill,Female,15,45.38,Sales Representative,Retail,Affluent Customer,No,7
3905,Leodora Cowill,Female,72,55.54,Product Engineer,Argiculture,High Net Worth,No,5
3906,Bronny Claige,Male,87,41.26,Cost Accountant,Financial Services,High Net Worth,No,13
3907,Adriana Heam,Female,8,27.30,Technical Writer,,High Net Worth,Yes,5
3908,Dolf Serridge,Male,64,23.89,Junior Executive,Health,High Net Worth,No,1
3909,Micheil McGeorge,Male,1,35.58,,Manufacturing,High Net Worth,Yes,18
3910,Hall Leyfield,Male,38,42.65,VP Sales,IT,Mass Customer,No,10
3911,Valeda Ezele,Female,81,68.96,Recruiting Manager,,Mass Customer,No,5
3912,Ryon Darridon,Male,89,36.52,Social Worker,Health,Affluent Customer,No,22
3913,Phylys Neenan,Female,11,63.36,Community Outreach Specialist,Retail,Mass Customer,Yes,6
3914,Izabel Roelofs,Female,79,34.95,Assistant Manager,Entertainment,Affluent Customer,Yes,22
3915,Cybil Brombell,Female,17,63.88,Statistician I,Financial Services,Affluent Customer,No,15
3916,Myrtia ,Female,31,64.56,,Retail,Affluent Customer,Yes,17
3917,Artemas Kyncl,Male,79,25.34,Chemical Engineer,Manufacturing,Mass Customer,No,4
3918,Rosalia Skedge,Female,52,45.83,Junior Executive,,High Net Worth,No,18
3919,Traci Beeckx,Female,38,59.78,Cost Accountant,Financial Services,High Net Worth,No,18
3920,Filbert Deetlefs,Male,90,62.30,Environmental Specialist,Telecommunications,Mass Customer,Yes,9
3921,Gaby Lozano,Female,93,47.16,Mechanical Systems Engineer,Manufacturing,High Net Worth,No,10
3922,Frans Whitecross,Male,90,41.93,Tax Accountant,Financial Services,Mass Customer,Yes,3
3923,Shay Rayer,Male,90,45.33,Product Engineer,Financial Services,High Net Worth,No,16
3924,Perry Lampert,Male,72,46.84,Editor,Property,High Net Worth,Yes,10
3925,Cally Chaim,Female,81,44.44,Statistician I,,High Net Worth,No,7
3926,Allistir Heckney,Male,24,68.68,Account Executive,Manufacturing,Mass Customer,Yes,18
3927,Conway ,Male,29,45.32,Electrical Engineer,Manufacturing,Mass Customer,Yes,7
3928,Kristin Way,Female,71,41.05,,Property,Affluent Customer,Yes,6
3929,Jacqui Fortnam,Female,50,33.54,,,Affluent Customer,Yes,10
3930,Blancha Baldi,Female,43,35.32,,Financial Services,High Net Worth,No,22
3932,Hadley Veracruysse,Male,85,36.81,Senior Editor,Financial Services,Mass Customer,No,11
3933,Chiarra Cops,Female,65,39.83,,,High Net Worth,Yes,10
3934,Cherice Wehner,Female,38,45.44,Sales Associate,Manufacturing,Mass Customer,Yes,16
3936,Rodd Spare,Male,57,63.01,Paralegal,Financial Services,Affluent Customer,Yes,16
3937,Brennen Mularkey,Male,81,44.91,Tax Accountant,Property,Mass Customer,No,12
3938,Dulcy Wormleighton,Female,25,49.75,Account Executive,Financial Services,High Net Worth,Yes,9
3939,Georges Dumbelton,Male,67,41.86,,Manufacturing,Affluent Customer,No,15
3940,Anna Warmington,Female,9,45.46,Sales Representative,Retail,Mass Customer,No,9
3941,Cinnamon Batram,Female,27,45.01,Technical Writer,Manufacturing,Mass Customer,Yes,11
3942,Barbie Gergler,Female,82,58.10,Administrative Officer,Manufacturing,Mass Customer,No,12
3943,Adler Dredge,Male,19,25.33,VP Accounting,Financial Services,Affluent Customer,No,2
3944,Urbain Sinnock,Male,28,50.01,Engineer III,IT,Affluent Customer,No,3
3945,Lazarus Donaghy,Male,77,28.53,,Retail,High Net Worth,No,7
3946,Wylie FitzGilbert,Male,85,62.88,,Retail,High Net Worth,Yes,10
3947,Tanitansy McTrustam,Female,26,52.99,GIS Technical Architect,,Mass Customer,No,12
3948,Roberto Beinke,Male,44,36.86,Occupational Therapist,Health,Mass Customer,No,13
3949,Costa Sleightholm,Male,24,21.36,Web Designer IV,Manufacturing,High Net Worth,Yes,1
3950,Alic Juniper,Male,72,54.66,Senior Financial Analyst,Financial Services,High Net Worth,Yes,12
3951,Ephrem Hollerin,Male,39,48.23,Quality Control Specialist,,Affluent Customer,Yes,9
3952,Di Borsnall,Female,96,54.99,,Manufacturing,Affluent Customer,No,10
3953,Allyson Simak,Female,79,23.87,Help Desk Operator,Health,Affluent Customer,Yes,2
3954,Archaimbaud McAteer,Male,63,23.24,Human Resources Assistant III,Financial Services,High Net Worth,No,2
3955,Dido Austick,Female,87,52.75,Geologist II,Argiculture,Mass Customer,Yes,7
3956,Hector Poundsford,Male,54,66.31,Administrative Assistant III,Retail,Mass Customer,Yes,12
3957,Bernice Scotchforth,Female,4,44.79,Business Systems Development Analyst,,High Net Worth,Yes,14
3958,Pincus Woodard,Male,8,53.03,Actuary,Financial Services,Affluent Customer,Yes,16
3959,Dannie Sowray,Male,76,30.40,,,Mass Customer,No,3
3960,Hobart Burgan,Male,6,23.12,,Property,Mass Customer,No,1
3961,Gertie Caser,Female,11,30.82,Recruiter,Health,High Net Worth,Yes,5
3962,Benoit ,Male,17,45.58,Project Manager,Argiculture,High Net Worth,Yes,14
3963,Ardelle Dasent,Female,10,68.72,Software Test Engineer II,,Mass Customer,No,13
3964,Aubrey Souten,Female,28,66.80,Sales Associate,Manufacturing,High Net Worth,No,5
3965,Susannah Dumphy,Female,39,38.78,Speech Pathologist,Manufacturing,Mass Customer,Yes,13
3966,Astrix Sigward,Female,53,54.64,Geologist I,,Mass Customer,Yes,11
3967,Lillis Dobrowolski,Female,90,45.05,Senior Editor,Manufacturing,Affluent Customer,No,7
3968,Alexandra Kroch,Female,99,45.37,,Property,High Net Worth,No,22
3969,Randee Penchen,Female,93,45.80,Accountant II,Manufacturing,Affluent Customer,Yes,10
3970,Modesty Storks,Female,73,53.44,Sales Representative,Retail,High Net Worth,Yes,12
3971,Analise Asbrey,Female,2,44.30,Desktop Support Technician,Financial Services,High Net Worth,No,16
3972,Maribelle Schaffel,Female,6,44.10,,Retail,Mass Customer,No,8
3973,Carolan Jorez,Female,24,59.82,Editor,Manufacturing,High Net Worth,No,17
3974,Misha Ranklin,Female,82,62.24,Technical Writer,,Affluent Customer,Yes,9
3975,Dianemarie Kidgell,Female,2,51.74,Administrative Assistant I,Entertainment,Affluent Customer,No,18
3976,Gretel Chrystal,Female,0,65.47,Internal Auditor,,Affluent Customer,Yes,13
3977,Katrinka Van der Beken,Female,31,57.71,Biostatistician II,Manufacturing,Mass Customer,Yes,16
3978,Kathlin Robker,Female,4,51.18,Developer II,Financial Services,Mass Customer,No,5
3979,Kleon Adam,Male,67,48.81,,Financial Services,Mass Customer,Yes,18
3980,Nils McGebenay,Male,41,59.31,Web Designer I,Manufacturing,Mass Customer,No,12
3981,Konstance Draye,Female,34,28.64,Quality Control Specialist,Health,Mass Customer,No,1
3982,Maurita O'Kinedy,Female,89,60.93,General Manager,Manufacturing,Mass Customer,Yes,12
3983,Jarred Lyste,Male,19,58.05,Graphic Designer,,Mass Customer,Yes,9
3984,Thadeus Buxsey,Male,74,63.23,Librarian,Entertainment,Affluent Customer,No,10
3985,Caryn Padbury,Female,44,24.86,Web Developer IV,Property,Mass Customer,No,4
3986,Oralle Petrello,Female,1,46.42,Social Worker,Health,Mass Customer,No,21
3987,Beckie Wakeham,Female,18,58.94,,Argiculture,Mass Customer,No,7
3988,Ammamaria Ashburne,Female,97,28.80,Automation Specialist IV,Health,Mass Customer,Yes,1
3989,Nicolas Burdass,Male,75,23.85,Environmental Specialist,Argiculture,Affluent Customer,Yes,1
3990,Reynard Hagger,Male,99,25.15,Desktop Support Technician,Health,High Net Worth,No,1
3991,Rolph Sweetnam,Male,61,37.74,Chief Design Engineer,Manufacturing,Mass Customer,Yes,13
3992,Germain Tireman,Male,99,43.09,Database Administrator IV,Manufacturing,Affluent Customer,Yes,18
3993,Andi Dumelow,Female,6,48.42,Librarian,Entertainment,Mass Customer,No,10
3994,Stephie Byars,Female,5,34.07,Structural Analysis Engineer,Manufacturing,Affluent Customer,No,12
3995,Rusty Iapico,Male,93,47.40,Staff Scientist,Manufacturing,Mass Customer,Yes,14
3996,Rosalia Halgarth,Female,8,47.74,VP Product Management,Health,Mass Customer,No,19
3997,Blanch Nisuis,Female,87,21.79,Statistician II,Manufacturing,High Net Worth,Yes,1
3999,Patrizius ,Male,11,49.53,,Manufacturing,Affluent Customer,Yes,10
4000,Kippy Oldland,Male,76,31.49,Software Engineer IV,,Affluent Customer,No,11
4001,Chickie Brister,Male,86,65.83,General Manager,Manufacturing,Mass Customer,Yes,14
4002,Morly Genery,Male,69,53.13,Structural Engineer,Property,Mass Customer,No,16
4003,Ardelis Forrester,Female,10,48.69,Senior Cost Accountant,Financial Services,Affluent Customer,No,10
4004,Lucine Stutt,Female,64,44.27,Account Representative III,Manufacturing,Affluent Customer,Yes,5
4005,Melinda Hadlee,Female,34,57.63,Financial Analyst,Financial Services,Affluent Customer,No,19
4006,Druci Brandli,Female,39,72.04,Assistant Media Planner,Entertainment,High Net Worth,Yes,22
4007,Rutledge Hallt,Male,23,46.58,Compensation Analyst,Financial Services,Mass Customer,No,8
4008,Nancie Vian,Female,74,50.36,Human Resources Assistant II,Retail,Mass Customer,Yes,10
4009,Duff Karlowicz,Male,50,51.02,Speech Pathologist,Manufacturing,Mass Customer,Yes,5
4010,Barthel Docket,Male,72,37.75,Accounting Assistant IV,IT,Mass Customer,Yes,17
4011,Rockwell Matson,Male,94,28.33,Programmer Analyst I,Retail,High Net Worth,No,3
4012,Wheeler Winward,Male,48,23.67,Environmental Specialist,Manufacturing,Mass Customer,No,10
4013,Olag ,Male,60,32.97,Human Resources Manager,Telecommunications,Mass Customer,No,9
4014,Melba Spellacy,Female,38,46.40,VP Marketing,Health,Mass Customer,No,4
4015,Mandie Feares,Female,32,59.05,Clinical Specialist,Health,Mass Customer,No,10
4016,Marcelia Monkleigh,Female,61,29.69,Associate Professor,Manufacturing,Mass Customer,Yes,4
4017,Winnifred Beswetherick,Female,83,46.91,Actuary,Financial Services,Mass Customer,No,14
4018,Odilia Quick,Female,65,84.51,General Manager,Manufacturing,Affluent Customer,Yes,11
4019,Karly Willavize,Female,2,68.75,Internal Auditor,Manufacturing,High Net Worth,No,12
4020,Teddie Burchill,Male,11,54.38,Programmer I,Manufacturing,Mass Customer,Yes,13
4021,Gaston Dallaghan,Male,44,29.59,Financial Analyst,Financial Services,Mass Customer,Yes,8
4022,Brena Schnitter,Female,78,40.56,Account Executive,Manufacturing,Mass Customer,No,4
4023,Dyane Burwell,Female,19,70.87,Engineer II,Retail,Mass Customer,Yes,7
4024,Claudine Barstowk,Female,71,56.80,Nurse,Property,High Net Worth,Yes,5
4025,Blinnie Roze,Female,84,62.41,Librarian,Entertainment,High Net Worth,No,11
4026,Brien Heaton,Male,70,71.45,Clinical Specialist,Health,Mass Customer,Yes,12
4027,Sybilla MacCart,Female,88,36.30,Paralegal,Financial Services,Mass Customer,Yes,7
4028,Maisie Maddox,Female,27,45.99,Assistant Manager,Financial Services,Affluent Customer,No,20
4029,Arleen Casbolt,Female,48,47.99,Senior Quality Engineer,Financial Services,Affluent Customer,Yes,13
4030,Colene Fishleigh,Female,24,38.14,Design Engineer,Financial Services,Mass Customer,No,3
4031,Gipsy Ewestace,Female,29,66.69,Business Systems Development Analyst,Retail,High Net Worth,Yes,5
4032,Sheena Kybbye,Female,14,66.82,Paralegal,Financial Services,Affluent Customer,Yes,19
4033,Gale Disbrow,Female,59,45.98,Cost Accountant,Financial Services,Mass Customer,Yes,17
4034,Thaxter Kingsbury,Male,12,73.02,Product Engineer,Argiculture,Mass Customer,No,20
4035,Taylor Steuhlmeyer,Male,62,24.11,Paralegal,Financial Services,Affluent Customer,Yes,5
4036,Griswold Kelsall,Male,55,29.36,Social Worker,Health,High Net Worth,Yes,11
4037,Lavena Seekings,Female,87,28.10,Payment Adjustment Coordinator,Retail,Mass Customer,No,16
4038,Martelle Tuppeny,Female,52,42.25,Marketing Assistant,Manufacturing,Mass Customer,No,9
4039,Briant Ladley,Male,75,43.38,Recruiter,Argiculture,Mass Customer,No,12
4040,Lorrie Antonelli,Male,47,40.22,Cost Accountant,Financial Services,High Net Worth,Yes,17
4041,Jedediah Kedie,Male,31,51.35,Developer I,Argiculture,Mass Customer,Yes,9
4042,Kaine Smallcombe,Male,59,81.27,Senior Financial Analyst,Financial Services,High Net Worth,No,11
4043,Loise Iltchev,Female,70,56.14,Electrical Engineer,Manufacturing,High Net Worth,Yes,17
4044,Cristen Maroney,Female,22,23.44,Accountant IV,IT,High Net Worth,Yes,7
4045,Dorothy Barnardo,Female,58,40.25,Human Resources Manager,Retail,High Net Worth,No,12
4046,Rosmunda Duxbarry,Female,69,26.78,Executive Secretary,Property,Affluent Customer,Yes,5
4047,Rozamond Riha,Female,54,38.57,Account Representative I,Manufacturing,Affluent Customer,Yes,16
4048,Gunner Petti,Male,62,23.89,Executive Secretary,Financial Services,High Net Worth,Yes,3
4049,Sherilyn Canero,Female,11,26.74,Dental Hygienist,Health,High Net Worth,Yes,13
4050,Bessie Roscow,Female,78,28.74,GIS Technical Architect,Financial Services,Mass Customer,No,9
4051,Kevina Ferandez,Female,73,23.61,Assistant Professor,Financial Services,High Net Worth,No,15
4052,Hasheem Groucock,Male,98,48.63,Budget/Accounting Analyst IV,Manufacturing,High Net Worth,Yes,10
4053,Tobias Woodhams,Male,0,62.07,Research Nurse,Health,Mass Customer,No,17
